response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,299.4898
0.0093,0.0000,0.0000,0.0000,0.0092,0.0001,200,299.4898
0.0091,0.0000,0.0000,0.0000,0.0091,0.0000,200,299.4900
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,299.4901
0.0091,0.0000,0.0000,0.0000,0.0091,0.0000,200,299.4902
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,299.4903
0.0093,0.0000,0.0000,0.0000,0.0092,0.0001,200,299.4904
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,299.4905
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,299.4907
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,299.4908
0.0093,0.0000,0.0000,0.0000,0.0092,0.0000,200,299.4908
0.0093,0.0000,0.0000,0.0000,0.0092,0.0001,200,299.4909
0.0093,0.0000,0.0000,0.0000,0.0092,0.0001,200,299.4910
0.0093,0.0000,0.0000,0.0000,0.0092,0.0000,200,299.4911
0.0094,0.0000,0.0000,0.0000,0.0093,0.0001,200,299.4912
0.0094,0.0000,0.0000,0.0000,0.0093,0.0001,200,299.4913
0.0095,0.0000,0.0000,0.0000,0.0093,0.0001,200,299.4915
0.0094,0.0000,0.0000,0.0000,0.0093,0.0001,200,299.4916
0.0093,0.0000,0.0000,0.0000,0.0093,0.0000,200,299.4917
0.0094,0.0000,0.0000,0.0000,0.0094,0.0001,200,299.4918
0.0094,0.0000,0.0000,0.0001,0.0093,0.0001,200,299.4919
0.0094,0.0000,0.0000,0.0000,0.0093,0.0000,200,299.4920
0.0094,0.0000,0.0000,0.0000,0.0092,0.0001,200,299.4921
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,299.4925
0.0093,0.0000,0.0000,0.0000,0.0092,0.0000,200,299.4924
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,299.4926
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,299.4928
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,299.4927
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,299.4929
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,299.4930
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,299.4931
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,299.4932
0.0093,0.0000,0.0000,0.0000,0.0092,0.0001,200,299.4933
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,299.4934
0.0093,0.0000,0.0000,0.0000,0.0092,0.0001,200,299.4935
0.0093,0.0000,0.0000,0.0000,0.0091,0.0001,200,299.4936
0.0093,0.0000,0.0000,0.0000,0.0091,0.0001,200,299.4937
0.0093,0.0000,0.0000,0.0000,0.0092,0.0001,200,299.4937
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,299.4939
0.0094,0.0000,0.0000,0.0003,0.0090,0.0001,200,299.4939
0.0092,0.0000,0.0000,0.0000,0.0090,0.0000,200,299.4941
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,299.4943
0.0091,0.0000,0.0000,0.0000,0.0091,0.0001,200,299.4944
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,299.4946
0.0089,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4948
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,299.4949
0.0004,0.0000,0.0000,0.0000,0.0003,0.0000,200,299.5035
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4952
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4954
0.0087,0.0000,0.0000,0.0001,0.0085,0.0000,200,299.4955
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,299.4957
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,299.4958
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,299.4960
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4959
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,299.4961
0.0086,0.0000,0.0000,0.0000,0.0086,0.0000,200,299.4962
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,299.4963
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,299.4964
0.0087,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4965
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4966
0.0003,0.0000,0.0000,0.0000,0.0003,0.0000,200,299.5051
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,299.4967
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,299.4968
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4969
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4970
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,299.4971
0.0087,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4972
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4973
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,299.4974
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4975
0.0087,0.0000,0.0000,0.0000,0.0086,0.0001,200,299.4978
0.0088,0.0000,0.0000,0.0000,0.0088,0.0000,200,299.4977
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4979
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4981
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4982
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4983
0.0088,0.0000,0.0000,0.0001,0.0087,0.0000,200,299.4983
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,299.4985
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,299.4985
0.0087,0.0000,0.0000,0.0000,0.0086,0.0001,200,299.4987
